name,years,stand_2023,stand_2024,stand_2025,status_2023,status_2024,status_2025,website,description_pl,description_en,contact,nip,logo,real_website,email,phone,whatsapp,linkedin,facebook,instagram,youtube,tiktok,representative,segment
Galeria Konopi,"2024,2025",,C1.52c,C1.22,,Sprzedane (Targi PWE),Sprzedane (Targi PWE),https://galeriakonopi.pl/,KONOPIA,,,6482791462,https://www4.pwe-expoplanner.com/sklep/img/logo/3524.jpg,https://galeriakonopi.pl/,bok@galeriakonopi.pl,355966050490282; 19-06-2024; 19-12-2023,,,https://www.facebook.com/Galeria-Konopi-2266598773374540/,https://instagram.com/galeriakonopi,,,,B
DALTRA – MLEKOLANDIA,2024,,C3.13b,,,Sprzedane,,https://mlekolandia.pl/,Artykuły żywnościowe dla niemowląt/dzieci,,,8943046310,https://www4.pwe-expoplanner.com/sklep/img/logo/16618.jpg,https://nesbru.com.pl/,kontakt@nesbru.com.pl,10943720208; 1743165583; +48 782 629 566,,,https://www.facebook.com/profile.php,https://www.instagram.com/nesbru.sklep/,,,,B
Przedsiębiorstwo Produkcyjno Handlowe WOX,2024,,C1.47c,,,Sprzedane (Targi PWE),,https://www.wox.pl/,,,,8631355403,,https://wox.pl/,biuro@wox.pl,2024-08-10; 2025-12-20; 330867 100,,,,,,,,B
Trade Xpo,"2024,2025",,C3.51b,C1.62b,,Sprzedane,Sprzedane (Agenci),https://www.tradexpo.co.kr/,-,,,,https://www4.pwe-expoplanner.com/sklep/img/logo/20121.jpg,https://www.tradexpo.co.kr/,info@tradexpo.co.kr,896661621863264; +0490-0491; +0102-0103,,,,,,,,B
Fibercare LLC,"2024,2025",,C3.33b,C3.47b,,Sprzedane,Sprzedane (Targi PWE),https://fibercare.eu/,"Fibercare to firma specjalizująca się w produkcji wysokiej jakości błonnika dla zdrowia i dobrej kondycji organizmu. Ich produkty są wytwarzane z naturalnych składników, takich jak owoce, warzywa i nasiona, co zapewnia optymalne działanie i pozytywny wpływ na zdrowie. Firma oferuje szeroki wybór błonników oraz mieszanki błonników.","Fibercare is a company specializing in the production of high-quality fiber for health and well-being. Their products are made from natural ingredients such as fruits, vegetables, and seeds, ensuring optimal performance and positive impact on health. The company offers a wide selection of fiber types as well as fiber blends.",,6342756922,https://www4.pwe-expoplanner.com/sklep/img/logo/22362.jpg,https://fibercare.eu/,olkusz@fibercare.eu; biuro@solpak.pl,2019-11-08; 2026-03-19; 9999999999,,https://www.linkedin.com/company/fibercare-sp-z-o-o/,https://facebook.com/Fibercare-288326132981907/,https://www.instagram.com/fiber.care/,,,,B
GRECKI MARKET,"2024,2025",,C3.35c,C4.54,,Sprzedane (Targi PWE),Sprzedane (Dział Prawny),https://warsawexpo.eu/,,,,6131204433,https://www4.pwe-expoplanner.com/sklep/img/logo/28435.jpg,https://warsawexpo.eu/,info@warsawexpo.eu; rodo@warsawexpo.eu,2025-06-16; 2026-02-18; 00000099,,https://www.linkedin.com/company/warsaw-expo/,https://www.facebook.com/warsawexpo/,https://www.instagram.com/ptak_warsaw_expo/,https://www.youtube.com/@ptakwarsawexpo2557,,,B
PolBioEco Polska,"2024,2025",,C1.42b,C3.48c,,Sprzedane,Sprzedane (Targi PWE),https://polbioeco.pl/,BIO ZYWNOSC,,,9462649202,https://www4.pwe-expoplanner.com/sklep/img/logo/33786.jpg,https://polbioeco.pl/,polbioeco@polbioeco.pl; handel@polbioeco.pl; export@polbioeco.pl,+485019454; 2017-12-29; 2025-04-15,,,https://www.facebook.com/Polbioeco-482320498472462/,https://www.instagram.com/polbioeco/,https://www.youtube.com/watch,,,B
Żur Czaniecki,"2024,2025",,C1.44c,C3.77b,,Sprzedane (Targi PWE),Sprzedane (Dział Prawny),https://zurpiskorek.pl/,,,,6282260702,https://www4.pwe-expoplanner.com/sklep/img/logo/36730.jpg,https://zurpiskorek.pl/,apiskorek@zurpiskorek.pl,628 22 60 702,,,https://www.facebook.com/profile.php,,,,,B
Gil Przetwórnia sp. z o.o.,"2024,2025",,C3.43c,C3.56c,,Sprzedane,Sprzedane (Dział Prawny),https://gil.com.pl/,,,,6981829705,https://www4.pwe-expoplanner.com/sklep/img/logo/37297.jpg,https://gil.com.pl/,gil@gil.com.pl,+48 (65) 518 54 83; 6981829705; 0000387185,,,,,,,,B
KASLAR POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,2024,,C3.39c,,,Sprzedane,,http://www.kaslarnut.com/,,,,5272748790,https://www4.pwe-expoplanner.com/sklep/img/logo/39575.jpg,https://www.kaslarnut.com/,info@kaslarnut.com; turkey@kaslarnut.com; poland@kaslarnut.com,+994 2422 40187; +905356444554; +48792225858,,,,,,,,B
BOO Organizacja Odzysku Opakowań i Odpowiedzialności Producenta,"2024,2025",,C1.59d,C1.78b,,Sprzedane,Sprzedane (Targi PWE),https://e-boo.pl/o-nas/o-firmie/,,,,9930685095,https://www4.pwe-expoplanner.com/sklep/img/logo/40551.jpg,https://e-boo.pl/o-nas/o-firmie/,info@e-boo.pl,000552656; +48 14 628 34 82,,,https://www.facebook.com/,,,,,B
J.S. Hamilton Poland,2024,,C1.53a,,,Sprzedane,,https://hamilton.com.pl/,"J.S. Hamilton stanowi grupę firm zlokalizowanych w krajach Europy Środkowo-Wschodniej świadczących szeroki wachlarz wyspecjalizowanych usług dla przemysłu, handlu, transportu, dystrybucji i składowania",,,5860006039,https://www4.pwe-expoplanner.com/sklep/img/logo/44612.jpg,https://hamilton.com.pl/,iodo@jsh.com.pl; bucharest@hamilton.com.pl; cluj@hamilton.com.pl,1674685821140; 2022-03-21; 2026-05-18,,https://www.linkedin.com/company/j-s-hamilton-poland/,https://www.facebook.com/JSHamiltonPoland,,,,,B
Bon Ami Krzysztof Tetwejer,2024,,C3.59c,,,Sprzedane,,https://sirpancake.pl/,,,,5213180684,,https://sirpancake.pl/,biuro.sirpancake@gmail.com,+48 504 246 747; 669630192; 6696303942534,,,https://m.facebook.com/p/Sir-Pancake-Nale%C5%9Bniki-100077651895924/,https://www.instagram.com/sirpancake_nalesniki/,,,,B
EKO PIRK UAB,2024,,C3.23c,,,Sprzedane (Targi PWE),,https://amritawholesale.com/en/about-us/,,,,LT100005011712,https://www4.pwe-expoplanner.com/sklep/img/logo/46535.jpg,https://amritawholesale.com/en/about-us/,prekyba@ekopirk.lt; export@AmritaWholesale.com; sales@AmritaWholesale.com,+37067962941; 1665665495; 1728632023,,https://www.linkedin.com/company/amrita-wholefood/,https://www.facebook.com/Amritawholesale,https://www.instagram.com/amrita_wholesale/,,,,B
EVAN ASIAMAH ENTERPRISE,2024,,C1.57a,,,Sprzedane,,https://warsawexpo.eu,,,,19902510,,https://warsawexpo.eu,info@warsawexpo.eu; rodo@warsawexpo.eu,2025-06-16; 2026-02-18; 00000099,,https://www.linkedin.com/company/warsaw-expo/,https://www.facebook.com/warsawexpo/,https://www.instagram.com/ptak_warsaw_expo/,https://www.youtube.com/@ptakwarsawexpo2557,,,B
Vitamizu,2024,,C3.62b,,,Sprzedane,,https://vitamizu.com/,Producent napojów dla dzieci i dorosłych. Od 15 lat sprzedający produkty na ponad 20 rynków globalnych. Specjalizujący się w produktach dziecięcych z licencjami najpopularniejszych bajek o zasięgu światowym.,"Producer of beverages for children and adults. For 15 years, selling products to over 20 global markets. Specializing in children's products with licenses of the most popular fairy tales.",,7262658773,https://www4.pwe-expoplanner.com/sklep/img/logo/47307.jpg,https://vitamizu.com/,office@vitamizu.com; marketing@vitamizu.com,127757365; 236468007688000; 2020-09-20,,https://pl.linkedin.com/company/vitamizu,https://www.facebook.com/vitamizu.drinks,https://www.instagram.com/vitamizu.drinks/,,https://www.tiktok.com/@vitamizu,,B
BROWAR GENEZA SP. Z O.O.,2024,,C1.65d,,,Sprzedane,,https://warsawexpo.eu,,,,9662094424,,https://warsawexpo.eu,info@warsawexpo.eu; rodo@warsawexpo.eu,2025-06-16; 2026-02-18; 00000099,,https://www.linkedin.com/company/warsaw-expo/,https://www.facebook.com/warsawexpo/,https://www.instagram.com/ptak_warsaw_expo/,https://www.youtube.com/@ptakwarsawexpo2557,,,B
Cinescope,2024,,C1.65a,,,Sprzedane,,https://www.cinescope.pl/,Pełna nazwa firmy - Media Pracownia Sp. z o.o.61-806 Poznańul. Św Marcin 29/8NIP: 9131606162KRS 0000359847,,,9131606162,,https://www.cinescope.pl/,hello@cinescope.pl,2020-01-24; 2024-10-25; 00000000 70,,,https://www.facebook.com/cinescopepl/,https://www.instagram.com/cinescope_pl/,https://www.youtube.com/@cinescopepl,,,B
MOTT COFFEE COMPANY,2024,,C2.29b,,,Sprzedane (Targi PWE),,https://mottcoffee.eu/,,,,9930671182,,https://mottcoffee.com/,biuro@mottcoffee.com,9460289072; 49192135; 81998152012,,,https://www.facebook.com/MottCoffeeOfficial/,https://www.instagram.com/mott.coffee.offical/,https://www.youtube.com/watch,https://www.tiktok.com/@palarniakawy_mottcoffee,,B
Nsoft Ltd,2024,,C1.57b,,,Sprzedane,,https://www.sensorita.lt/,,,,,,https://www.sensorita.lt/,info@sensorita.lt,114985026; +370 616 84876; +370 631 33836,,,,,,,,B
Innovative Pharma Baltics Ltd,"2024,2025",,C1.57c,C3.80b,,Sprzedane,Sprzedane (Agenci),https://www.sensorita.lt/,,,,,,https://www.sensorita.lt/,info@sensorita.lt,114985026; +370 616 84876; +370 631 33836,,,,,,,,B
RC Foods Polska,"2024,2025",,C3.49a,C4.61a,,Sprzedane,Sprzedane (Targi PWE),https://rcfoods.eu/,,,,7292694242,https://www4.pwe-expoplanner.com/sklep/img/logo/52126.jpg,https://rcfoods.eu/,office@rcfoods.pl,2017-07-14; 2025-01-07; +48 668 492 839,,,,,,,,B
Ma-Vi Trade,2024,,C1.10b,,,Sprzedane,,https://ma-vi-trade.it/contatti-2/,,,,01235070339,https://www4.pwe-expoplanner.com/sklep/img/logo/52418.jpg,https://ma-vi-trade.it/contattaci.html,info@ma-vi-trade.it; info@pec.ma-vi-trade.it,16620465; 61938378; +39 0523 482647,,https://it.linkedin.com/company/mavi-trade,https://www.facebook.com/mavitradeitalia/,https://www.instagram.com/mavitrade/,,,,B
City Group Capital Sp. z o.o. (Smak i Aromat),2025,,,C3.15,,,Sprzedane (Targi PWE),https://smakiaromat.com/,"""Producent przetworów. Konfitury bez cukru, sosy na bazie warzyw i owoców, kiszonki warzywne.
Konfitury bd.cukru; malinowa z płatkami róży, Czarna porzeczka z daktylami. Jeżyna z czerwoną porzeczką, Czereśnia z czerwoną porzeczką i agrestem, ZAKWAS z buraków probiotyk, Ocet żywy z czarnej porzeczki, Ocet z czerwonej porzeczki, Ocet gruszkowy. Olej z pestek dyni, Ćwikła z chrzanem i miodem, Chrzan z jabłkiem i miodem, Żurek na miodzie z Kuchni Mądrej Babcie, Zakwas na barszcz czerwony z Kuchni Mądrej Babci, Sos z czarnej porzeczki do drobiu, Sos śliwkowy do serów, Chutney morelowa brzoskwiniowy do nabiału, Słodkie Chili do mięsa i kanapek. Produkty wytwarzane unowocześnioną metodą tradycyjną, bez konserwantów, stabilizatorów, barwników oraz bd.cukru. Pasteryzowane parą wodna za wyjątkiem kiszonek i naturalnych fermentów. ""
",,,,https://www4.pwe-expoplanner.com/sklep/img/logo/77238.jpg,https://smakiaromat.com/,sn@smakiaromat.com,64402325772; 174424523020; 1718591634,,,https://www.facebook.com/JellyJanes.StudioSmaku,https://www.instagram.com/smakiaromat_com,https://www.youtube.com/@SILVERTVPL,,,B
"""Pasieka  """"Pszczela Symfonia"""" Agnieszka Zalewska""",2025,,,C3.15,,,Sprzedane (Targi PWE),www.pszczelasymfonia.pl ,"Produkt Tradycyjny: Miód Kampinoski Wielokwiatowy wytworzony przez rodzime pszczoły kampinoskie na obszarze Kampinoskiego Parku Narodowego. Nasza pasieka uczestniczy w programie ochrony zasobów genetycznych zagrożonej wymarciem rodzimej pszczoły środkowoeuropejskiej linii M. Kampinoska.
- inne miody i produkty pszczele pozyskiwane z dzikich i malowniczych obszarów województwa mazowieckiego. Wszystkie produkty w pięknej botanicznej oprawie, nawiązującej do lokalnej flory Mazowsza.
",,,,https://www4.pwe-expoplanner.com/sklep/img/logo/81820.jpg,https://pszczelasymfonia.pl/,sklep@pszczelasymfonia.pl,13-02-2026; 11-02-2026; 09-02-2026,,,https://www.facebook.com/p/Pasieka-Pszczela-Symfonia-100092881231613/,https://www.instagram.com/pszczela_symfonia/,,,Pszczoła Kampinoska (Obsługa klienta),B
Zagroda Szlędaki,2025,,,C3.15,,,Sprzedane (Targi PWE),www.szledaki.pl,"wędliny z dziczyzny, wieprzowiny, wołowiny, Produkt Polski, HACAP, Kupuj Świadomie
",,,,https://www4.pwe-expoplanner.com/sklep/img/logo/81856.jpg,https://szledaki.pl/,kontakt@szledaki.pl,2016-07-04; 2023-08-03; +0152-0153,,,,,,,,B
INTERCHEMALL ZESPÓŁ MŁYNÓW JELONKI Sp. z o.o.,2025,,,C3.15,,,Sprzedane (Targi PWE),www.zmjelonki.pl  ,"Mąki pszenne i żytnie, kasza manna 400 g 
",,,,https://www4.pwe-expoplanner.com/sklep/img/logo/81857.jpg,https://www.zmjelonki.pl,mlyn.jelonki@zmjelonki.pl; biuro@zmjelonki.pl,+48 29 645 75 60; +48 29 645 75 90; 137386884,,,https://www.facebook.com/Zesp%C3%B3%C5%82-M%C5%82yn%C3%B3w-Jelonki-Sp-z-oo-115584513526524/,,,,,B
Wyrób Wędlin Tradycyjnych Adam Węgłowski,2025,,,C3.15,,,Sprzedane (Targi PWE),https://wedlinykarniewo.pl/,"Wędliny tradycyjne, typ: polędwica, szynka, boczek, kiełbasa swojska, podsuszana, kaszanka, salceson. Laur Marszałka za kielbase kruchą, szynke z nogą, kielbase krakowska podsuszaną, kabanosy wieprzowe.",,,,,https://wedlinykarniewo.pl/,wedliny_weglowski@o2.pl,08-12-2023; 696 277 818; 882 026 590,,,https://www.facebook.com/profile.php,,,,,B
GRUPA MASPEX,2025,,,C3.33,,,Sprzedane,https://maspex.com/kontakt/,,,,5512617657,https://www4.pwe-expoplanner.com/sklep/img/logo/35355.jpg,https://maspex.com/kontakt,iod@maspex.com; maspex@maspex.com; u003eiod@maspex.com,+48 33 870 84 96; +48 502 199 234; 4219-2143,,https://www.linkedin.com/company/maspex-wadowice/,https://www.facebook.com/MaspexKariera/,https://www.instagram.com/maspex_kariera/,https://www.youtube.com/@grupa.maspex,https://www.tiktok.com/discover/maspex,,B
HOME BRANDS,2025,,,C1.34,,,Sprzedane,https://hb24.pl/,,,,5242784640,https://www4.pwe-expoplanner.com/sklep/img/logo/8378.jpg,https://hb24.pl/,tomasz.grzybowski@hb24.pl; sklep@hb24.pl; biuro@hb24.pl,+48 887-550-262; +48 692-165-476; +48 887-550-022,,,,,,,,B
KORVEL LTD,2025,,,C4.02,,,Sprzedane (Agenci),https://korvel-food.com/en/,-,"KORVEL LTD is a Greek family-owned olive oil factory that has been operating since 2011. We boast modern production lines and hold all necessary certifications, including IFS, Organic, FDA, and Agrocert. Our high-quality, sustainably produced olive oil features unique flavor profiles that delight our customers.",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80055.jpg,https://korvel-food.com/en/,info@korvel-food.com; sales@korvel-food.com,172120542733; 1780480570; 24170133,,,https://www.facebook.com/policies/cookies/,https://www.instagram.com/korvelfood,https://youtube.com/@korvel-food,,,B
KRITON PARADOSI LTD,2025,,,C4.02,,,Sprzedane (Agenci),HTTP://www.kriton-paradosi.gr,-,"We are a family business, a purely Greek company operating in the food trade sector since 2002. We manufacture and distribute natural cheese products from Crete. We believe in the beneficial power of the ""Mediterranean Diet"". We promote pure traditional products in Greece and abroad, meeting the needs of the modern consumer.",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80057.jpg,https://kriton-paradosi.gr/,info@kriton-paradosi.gr; sales@kriton-paradosi.gr,2019-05-30; 2024-08-01; 1722519823730,,,https://www.facebook.com/kritonparadosi,https://instagram.com/,,,,B
FAMILY RECIPES P.C.,2025,,,C4.02,,,Sprzedane (Agenci),http://WWW.DEARGREECE.GR,"Dear Greece to rodzinna firma założona w 1930 roku, z nowymi zakładami produkcyjnymi w Atenach, produkująca zdrowe ciasteczka według tradycyjnych receptur, z oliwą z oliwek extra vergine z Krety, bez konserwantów i cholesterolu.- Nasza wizja to „Zawsze bądź pierwszym wyborem naszych klientów”.- Produkujemy produkty premium oparte na diecie śródziemnomorskiej.- Używamy wyłącznie oliwy z oliwek extra vergine i składników od certyfikowanych dostawców.- Nasze motto to „Jakość to nasza licencja na biznes”.",-,,,https://www4.pwe-expoplanner.com/sklep/img/logo/80059.jpg,https://www.deargreece.gr/,info@deargreece.gr,1580256972670; 1573319998233; +30 210 6640280,,,https://www.facebook.com/deargreece/,https://www.instagram.com/dear_greece/,,,,B
Rabeko,2025,,,C3.28,,,Sprzedane (Targi obce),https://www.rabeko.be/en/,,,,,https://www4.pwe-expoplanner.com/sklep/img/logo/67801.jpg,https://rabekoshop.be/en/,info@rabeko.be,93252813187; 182454485379; 66-1780480575,,,https://www.facebook.com/rabekozero,https://www.instagram.com/rabeko.be/,https://www.youtube.com/@BartRabeko,https://www.tiktok.com/@rabeko.be,,B
REGION OF CENTRAL MACEDONIA,2025,,,C5.01,,,Sprzedane (Agenci),https://www.pkm.gov.gr,-,"Central Macedonia is Greece’s most visited Region, known for the legendary history and the magnificent landscapes. Central Macedonia is also Greece’s first Region in agri-food products exports. Our outstanding brand, the “Macedonian Cuisine”, is prepared with top quality and nutrition value ingredients produced in Central Macedonia, Greece.",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80262.jpg,https://www.pkm.gov.gr,dpo@pkm.gov.gr,99999999; 999999999; 04-06-2026,,,,,,,,B
Begas Agro,2025,,,C5.01,,,Sprzedane (Agenci),https://www.begasagro.gr/,"BEGAS AGRO SA to firma z branży ryżowej z siedzibą w Halastra w Grecji. Przetwarzamy i eksportujemy około 30 000 ton ryżu pochodzącego z Grecji,z wielu odmian. Nasze produkty obejmują: - Ryż średnioziarnisty - Ryż długoziarnisty - Ryż risotto - Ryż parboiled - Ryż Camolino - Ryż brązowy - Ryż łamany 100% biały i parboiled","BEGAS AGRO SA is a rice industry based in Halastra, Greece. We process and export approximately 30,000 tons of Greek origin rice,from a plethora of varieties. Our products include: - Medium Grain Rice - Long Grain Rice - Risotto Rice - Parboiled Rice- Camolino Rice - Brown Rice - Broken 100% White and Parboiled Rice",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80281.jpg,https://www.begasagro.gr/,info@begasagro.gr,+302310794260; 40.7306585; 22.7021745,,https://www.linkedin.com/,https://www.facebook.com/BEGAS-AGRO-SA-1028994297126479,,https://www.youtube.com/channel/UCj3c7fp9_ABLmAI4DB28ZrQ,,,B
FIRST AGRICULTURAL COOPERATIVE OF RICE PRODUCERS OF CHALASTRA,2025,,,C5.01,,,Sprzedane (Agenci),HTTP://www.chalastrarice.gr,-,The First Agricultural Cooperative of Chalastra was founded in 1917 and is one of the first and biggest in Greece. Every year we gather  and manage 50.000 mt of rice that it is released on the greek market and other markets abroad.,,,https://www4.pwe-expoplanner.com/sklep/img/logo/80282.jpg,https://www.chalastrarice.gr/,sales@chalastrarice.gr; info@chalastrarice.gr; smkampania@gmail.com,1521454471648; 1519139408004; 1774622700624,,,,,,,,B
Holy Monastery of Hilandar,2025,,,C5.01,,,Sprzedane (Agenci),HTTP://www.hilandarwines.com,-,"It takes time to create this exceptional wine. A wine steeped in timeless monastic tradition, handcrafted in limited quantities, with love and devotion by the monks of Hilandar. With grapes grown on vines dating back to the foundation of the Holy Monastery of Hilandaron the sacred mountain of Mount Athos in 1198.And it takes time to enjoy this exceptional wine but it’s time well spent",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80286.jpg,https://hilandarwines.com/,info@hilandarwines.com,779985841; 1779985841; 79985841,,,https://facebook.com/hilandarwines,https://instagram.com/hilandarwines,,,,B
Mezap,2025,,,C5.01,,,Sprzedane (Agenci),http://mezap.gr/,-,"MEZAP was established in 1904. In 1950 initiates its first exporting activities in Europe, America, and Australia. In 1967 established in the western suburbs of Thessaloniki – Greece in  self-owned premises, at which it currently remains. Today, after 120 years, MEZAP company holds a notable share of the Greek market, while at the same time it successfully exports 50% of its production to many destinations all over the world.  Mezap SA employs a food safety & quality system according to BRC and ISO 9001, certified by TUV. We produce first class tahini/halva deriving from best sesame seed varieties. In terms of packaging and flavors we have a great variety to suit foodservice retail and industrial users.",,,https://www4.pwe-expoplanner.com/sklep/img/logo/80288.jpg,http://mezap.gr/,info@mezap.gr,4857142857143; 2310 751 041; 2022-09-21,,,,,,,,B
GREATGASTRO - Spółka z ograniczoną odpowiedzialnością,2025,,,C4.08,,,Sprzedane,https://greatgastro.pl/,"Greatgastro to firma stworzona z myślą o profesjonalnej gastronomii, dostarczająca wysokiej jakości przyprawy, marynaty, panierkę oraz opakowania gastronomiczne. W Polsce i Europie wspieramy lokale gastronomiczne, pizzerie, cateringi, hotele, cukiernie, kawiarnie, piekarnie - nie tylko najlepszymi produktami, ale także kompleksowym doradztwem i wsparciem marketingowym.","Greatgastro is a company created with professional gastronomy in mind, providing high-quality spices, marinades, breading, and food packaging. In Poland and across Europe, we support restaurants, pizzerias, catering services, hotels, confectioneries, cafés, and bakeries—not only with top-quality products but also with comprehensive consulting and marketing support.","1, 11-111, 1, Polska",,https://www4.pwe-expoplanner.com/sklep/img/logo/25387.png,https://greatgastro.pl/,biuro@greatgastro.pl,2020-02-12; 2025-02-21; +48 728 501 601,,,https://www.facebook.com/greatgastropl/,https://www.instagram.com/greatgastro.pl/,https://www.youtube.com/channel/UC8z4dsmrMOodnbVhshkULPw,,,B
Orzeszek/Przyprawy Twojej Kuchniwied,2025,,,C3.07,,,Sprzedane,https://orzeszek.com.pl/,"Firma Orzeszek od wielu lat  zajmuje się importem, konfekcjonowaniem i sprzedażą produktów z wielu różnych kategorii żywności, ze szczególnym uwzględnieniem produktów ważnych dla zachowania zdrowia konsumentów.",,,7311964778,https://www4.pwe-expoplanner.com/sklep/img/logo/15801.jpg,https://orzeszek.com.pl/,sklep@orzeszek.com.pl; biuro@orzeszek.com.pl,1602077689-1024; 2021-02-01; 2025-10-15,,,https://www.facebook.com/Firma.Orzeszek/,https://www.instagram.com/orzeszekznatury/,,,,B
FOLPOL,2025,,,C5.25,,,Sprzedane,https://www.folpol.pl/pl/,,,,1231029091,https://www4.pwe-expoplanner.com/sklep/img/logo/33138.jpg,https://folpol.pl/,lp.loplof@ezcinlor.eilof; lp.loplof@keis.anna; lp.loplof@kazcarf.arabrab,(168 168 173; 123-10-29-091; 015803517,,,,,,,Katarzyna Wińska (Manager),B
MCCS Agnieszka Nowicka,2025,,,C4.31,,,Sprzedane,http://mccs.com.pl,,,,9670997508,https://www4.pwe-expoplanner.com/sklep/img/logo/24618.jpg,https://mccs.com.pl/,biuro@mccs.com.pl; czesci@mccs.com.pl,2023-12-21; 2026-05-12; 697 484 048,,,,,,,,B
SOLIGRANO,2025,,,C1.28,,,Sprzedane (Dział Prawny),https://soligrano.pl/,Zywnosc bio,,,7312050508,https://www4.pwe-expoplanner.com/sklep/img/logo/38202.jpg,https://soligrano.pl/,biuro@soligrano.pl; katarzyna.kuran@soligrano.pl; martyna.wawszczak@organikagro.pl,415195843127943; 2019-12-28; 2026-05-26,,,https://www.facebook.com/soligrano,https://www.instagram.com/soligrano/,https://www.youtube.com/channel/UCFXp5VmnGhi8I1fKB81t08w,,Martyna Wawszczak (Specjalista) | Joanna Michlewska Key (Account Manager) | Kamil Rabenda (CEO),B
FUNDACJA FITMENTOR,2025,,,C3.86,,,Sprzedane,https://www.fitmentor.pl/,,,,6252492129,https://www4.pwe-expoplanner.com/sklep/img/logo/78095.jpg,https://www.fitmentor.pl/,office@fitmentor.pl,11324410718; 1617099911; 17-03-2024,,,,,,,,B
Čokoládovny Fikar,2025,,,C5.02,,,Sprzedane,https://www.fikar.cz/,Czekolada,,,CZ25529811,https://www4.pwe-expoplanner.com/sklep/img/logo/64582.jpg,https://www.fikar.cz/,info@fikar.cz; marketing@fikar.cz; export@fikar.cz,17776735562; +420 777 787 782; 561133019762640,,,https://www.facebook.com/fikar.cz,https://www.instagram.com/cokoladovny_fikar/,,,,B
Świat Przypraw,2025,,,C4.11,,,Sprzedane (Dział Prawny),http://www.swiatprzypraw.eu/,,,,1250590115,https://www4.pwe-expoplanner.com/sklep/img/logo/9330.jpg,http://swiatprzypraw.eu/,biuro@swiatprzypraw.eu,25-07-2024; +48 22 353 85 50; +48 502 447 415,,,https://www.facebook.com/przyprawyprzyprawy/,,,,,B
Bejoy,2025,,,C1.40b,,,Sprzedane,https://bejoy.pl/,"Projektowanie i produkcja opakowań, materiałów poligraficznych i reklamowych oraz wspierających sprzedaż.",,"Krajkowo 16a, 09-210, Drobin, Polska",,https://www4.pwe-expoplanner.com/sklep/img/logo/19385.jpg,https://bejoy.pl/,bejoy@bejoy.pl,969652825; +48 504 265 292; 5361457172,,,,,,,,B
English Tea Shop Polska/EWAX cywilna,2025,,,C1.60a,,,Sprzedane,https://herbata.sklep.pl/,HERBATY BIO,,,295562747,https://www4.pwe-expoplanner.com/sklep/img/logo/13484.jpg,https://herbata.sklep.pl/,kontakt@englishteashop.pl; info.herbata@gmail.com,66.66666667; 33.33333333; 1496304045405,https://api.whatsapp.com/send?text=https%3A%2F%2Fherbata.sklep.pl%2F,,https://www.facebook.com/etsherbata,https://www.instagram.com/englishteashoppolska/,,,,B
ROLESKI,2025,,,C2.23,,,Sprzedane,https://roleski.pl/,"Firma Roleski to rodzinne przedsiębiorstwo ze 100% polskim kapitałem, od ponad 40 lat związane z produkcją spożywczą.Zajmujemy się projektowaniem i wytwarzaniem produktów premium w postaci ketchupów, majonezów, musztard, sosów, dressingów, bulionów, marynat oraz octów.  W ostatnim czasie nasze portfolio zostało wzbogacone o najwyższej jakości serię produktów ekologicznych w skład których wchodzą musztardy bio, ketchupy bio oraz koncentrat pomidorowy bio.",,,8732595273,,https://roleski.pl/,biuro@roleski.pl,54811222; 2015-03-17; 2025-02-11,,,https://www.facebook.com/Roleski,https://www.instagram.com/roleskipl/,https://www.youtube.com/channel/UCeT7WupaVEPEg-XFjaME5zA,,,B
Roberto & Franco,2025,,,C4.43a,,,Sprzedane (Dział Prawny),https://robertofranco.pl/index.php?,,,,5252526247,https://www4.pwe-expoplanner.com/sklep/img/logo/32983.jpg,https://robertofranco.pl/index.php?,info@robertofranco.pl; nazar.svyryd@gmail.com; elektrownia@robertofranco.pl,58727499; 1520334431; 0000408656,,,https://www.facebook.com/TemplateMonster/,,https://www.youtube.com/user/TemplateMonsterCo,,,B
YÖKLMN,2025,,,C6.10,,,Sprzedane (Dział Prawny),https://www.yomleko.pl,.YÖMleko,,,5862375841,https://www4.pwe-expoplanner.com/sklep/img/logo/19754.jpg,https://www.yomleko.pl,say-yo@yomilch.com; info@yoklmn.eu,(030) 52014010; +386 69 666 227; 74 586-237-58-41,,https://www.linkedin.com/company/yoklmn/,https://www.facebook.com/profile.php,https://www.instagram.com/yomleko_pl,https://www.youtube.com/channel/UCKbDgIlV91ER1xSVRStVZ_g,,,B
Pure Chocolate,2025,,,C1.40a,,,Sprzedane (Dział Prawny),https://purechocolate.lv/,,,,,https://www4.pwe-expoplanner.com/sklep/img/logo/80878.jpg,https://purechocolate.lv/,info@purechocolate.lv; muzejs@purechocolate.lv,2024-08-01; 2026-01-30; 10800802934,,https://lv.linkedin.com/company/pure-chocolate-ltd,https://www.facebook.com/purechocolatelatvia,https://www.instagram.com/purechocolate.lv/,https://youtu.be/DYObsMi6nHE,,,B
