seed, 0x0,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,outreach_category,company_name,description,phone,address,linkedin_url,industry,enrichment_status,company_name_scraped,phone_scraped,linkedin_company_url,score
569, 0x40d23154e720e4f7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
570, 0xd9fa7cd7e313e119,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
571, 0xcbf29107859e6013,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
572, 0xc357338553d940b7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
573, 0x2641b7ab0bdfcbaa,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
574, 0xd12f2b6060533ae7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
575, 0xd0435aa626411c56,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
576, 0x44af4a488a9cec72,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
577, 0xb934232ea8fa5696,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
578, 0x760a8b12072b572d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
579, 0xfab18f9942cfa9b3,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
580, 0x5676834c1fe84d16,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
581, 0x9c54e4fddb353236,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
582, 0xab49edfc9551f293,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
583, 0x567f1fb45a871d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
584, 0x32a967c873998834,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
585, 0x99240aad380ef8d1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
586, 0x7f66cbd432859a64,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
587, 0x4cdc8a4658166822,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
588, 0x984e3984a5766492,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
589, 0xa3b2d0a3d64d3d94,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
590, 0x177f667172f2affc,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
591, 0xb1a90607a73a303f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
592, 0xe600b6c36427f878,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
593, 0xf758f9834cb7f466,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
594, 0x8ee9fce4a3f36449,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
595, 0xcb8f11533e7da347,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
596, 0xe7cf647794dabd7c,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
597, 0xc9d92cfe6110806,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
598, 0xea1335fa9145a1ec,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
599, 0xbc6c29821d094552,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
600, 0x37b9d6a858cc8bc3,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
601, 0xf24e4c694929893e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
602, 0x55d025ce2d7d0004,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
603, 0xccdc69acccf4267b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
604, 0xc491c04340c222eb,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
605, 0xba50f75ecec9befb,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
606, 0x1ec7bd85b8fe3bb9,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
607, 0xe4de66498c59ae8a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
608, 0x38aa9e912712c889,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
609, 0xcee0e43c5cc31566,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
610, 0x72b69aa708fc7ed,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
611, 0xdff70b7f6fa96679,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
612, 0xd6d71d82112aadc3,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
613, 0x365177892cb78531,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
614, 0xa54852b39de4f72c,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
615, 0x11dd5832bf16dd59,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
616, 0x248a0f3369c97097,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
617, 0xa14cec0260e26792,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
618, 0x3517616ff142bed1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
619, 0x9b693ad39dab7636,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
620, 0x739dff825e994434,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
621, 0x67711e7356098c9,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
622, 0xa81f8515d2fdf458,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
623, 0xdac2908113fe568e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
624, 0xe99944ebc6e2806a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
625, 0x671728ca5b030975,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
626, 0xfdad20edb2b4a789,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
627, 0xedc6e466bd0369d2,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
628, 0x88b5d469821f7e1b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
629, 0x2eabf94049a522a5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
630, 0x247794b7a2f5a8e3,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
631, 0x278942bdbe02c649,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
632, 0xbe5a9a9196ab99c1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
633, 0x75955060866da1b5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
634, 0xdedcfa149273c0b5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
635, 0xdbeb7a57758f3867,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
636, 0x7b9053347a2c8d5a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
637, 0xa059b3f2eed338a5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
638, 0x59401a46ded3b79f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
639, 0x38044ba56a6d19fb,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
640, 0x72c7221b4e77e779,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
641, 0x526df3491a3a34da,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
642, 0xc3b31184ba16c0c2,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
643, 0xd94c7144488624af,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
644, 0xcf966ee4dc373f91,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
645, 0x62049e65dd416266,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
646, 0x7c2adccb925bf8f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
647, 0xd5fa5c22ed4ef8e1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
648, 0xd00134ebd11f2cd1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
649, 0xfbdf81767bed3634,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
650, 0x62e8cc8ff66b6e26,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
651, 0x3a72d6bcd4f2dcf7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
652, 0xf1cd45b1b46a86ed,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
653, 0x1271f98e0938bb9a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
654, 0x82e6927e83dc31fa,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
655, 0x7b9b0e0acb67b92d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
656, 0x6df503e397b2e701,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
657, 0x93888f6fb561e0c3,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
658, 0x393fb6069a40291,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
659, 0x967a7d894cc0754d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
660, 0x6e298996ad866333,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
661, 0x5ff3cf5559d6ab46,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
662, 0xd0d70508c40349f5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
663, 0xc64c66c0dd426b33,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
664, 0x8fea340ee35c64dd,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
665, 0xf9cd381eb3060005,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
666, 0xfcc37c2799fc0b11,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
667, 0x6a37c91d65b489fa,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
668, 0x57231000fa0a0c9d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
669, 0x55f6e292c6703f9a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
670, 0xd0508ffbfa55a7a6,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
671, 0x885db543276bdac8,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
672, 0xc26dbe6a26b0e704,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
673, 0x21f884874ebd709e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
674, 0x711f0b6c8f732220,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
675, 0x354d0a361eaee195,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
676, 0x721344d8d30b006a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
677, 0xa0e090a0d3a56f07,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
678, 0x16b3d5d823a4952b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
679, 0x59d7874bc9eae7b6,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
680, 0x9bbb32710076455f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
681, 0xd4fb22242ffabafd,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
682, 0xe1d4ac6770be1d89,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
683, 0xb259cedebc73dc8a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
684, 0x35faaa3b4246ab69,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
685, 0x5d26addefdaee89,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
686, 0x8e7ec350da0f3545,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
687, 0xd0f316eed9f8fc79,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
688, 0x98b2a52c9bf291b2,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
689, 0xe4d294a8aca6a314,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
690, 0x25bd554e6aa7673c,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
691, 0xcfde5dcba5be2a6c,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
692, 0xb5e01fb48d2d2107,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
693, 0xe1caf28948028536,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
694, 0xd434aa0a26f3ee9b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
695, 0xd17723381641b8f6,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
696, 0xfe73bd1f3f3768a2,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
697, 0x1cc6b1abd08d67e9,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
698, 0x247e328371a28de0,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
699, 0x502e7942e5a9104a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
700, 0x6a030fd242eb4502,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
701, 0xa2ffe02744014ce8,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
702, 0x59290763b18fe04e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
703, 0xcf14241564271436,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
704, 0xb0fb73c3c1503aff,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
705, 0x94e27c622f82137a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
706, 0x747a5b406ac3e1f0,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
707, 0x9a914e96a732031d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
708, 0x59f68c6c8f078835,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
709, 0x809d012c73eb4724,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
710, 0x5b3c3b73e1b37d74,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
711, 0xdde60ef3ba49cdf7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
712, 0x87a14e1f9c761986,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
713, 0x4109b960604522af,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
714, 0x122d0e1ed0eb6bb9,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
715, 0xadc0d29e80bfe33,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
716, 0xa25b1b44f5fc8e4e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
717, 0xbab85d8a9b793f20,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
718, 0x825f4cbced0e7d1e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
719, 0x2d6ae8807acb37ea,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
720, 0x8234420adce2e39,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
721, 0x4a8ad4da6b804807,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
722, 0x1e19f9bc215e5245,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
723, 0x1d6f4848a916dd5e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
724, 0x9ac40dfcdc2d39cc,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
725, 0x9f3524e3086155ec,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
726, 0x861fffc43124b2ef,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
727, 0xe640e3b756396372,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
728, 0x41cb0f0c5e149669,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
729, 0xe0bd37e1192e4205,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
730, 0x62917d3858f4ce47,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
731, 0xa36e7eb4d855820a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
732, 0x204b90255a3bf724,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
733, 0x66ee83a0175535bc,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
734, 0x2c14ce7c6b0c1423,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
735, 0x85d9495fa514f70d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
736, 0x5a4fe45ead874dbc,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
737, 0xe72248dcb8cfc863,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
738, 0xfc21ff2932ed98cd,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
739, 0xcbba1edd735b5cad,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
740, 0x91ddc32809679bf5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
741, 0x192cdf2c7631ea1f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
742, 0xbbc451ddf2ea286f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
743, 0xad9e80cae2397a64,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
744, 0x6918f0119b95d0e5,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
745, 0xa40379017a27d70a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
746, 0x1aaeddb600e61e1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
747, 0x15afd93cbd7adda9,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
748, 0x156719bc2b757ff4,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
749, 0x13d9a59e2b2df49d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
750, 0x9a490986eaddf0a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
751, 0xef9a350f0b3eb6b4,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
752, 0x5de7f6295ba4fa4d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
753, 0x7f37fd087c3fdb49,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
754, 0xa9fe3749d6f3f209,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
755, 0x50912ac036d9bfb,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
756, 0x982cb4d726a441f8,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
757, 0x8ca8d8af59b872d0,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
758, 0x7f8adfb0ceeade8a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
759, 0xdad390ec742be44,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
760, 0xa637944d0045be5b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
761, 0x3569a3b3af807061,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
762, 0x9599da8eae14511d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
763, 0xc333e8d19589b01a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
764, 0xfb9b524a20b571e1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
765, 0xbd9dc8b37ce5c3e1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
766, 0x142333005fa389ac,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
767, 0x1368bc37cd5bcce1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
768, 0x16094907ad6ecf73,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
769, 0xb32c90dbba4c1130,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
770, 0x82761d97c1747dd0,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
771, 0x599f9f267ae3444d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
772, 0x79ad3382994852e1,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
773, 0x2511f06d9ef06e54,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
774, 0xb35e6ab7d5bbddae,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
775, 0xfca9fa83a2988732,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
776, 0x7d4350f0394ac3ba,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
777, 0xa52a9527bb176ea3,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
778, 0xb49fa0ceb2aa8353,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
779, 0x1f62e504d1468cc0,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
780, 0xe1a77bfccce6efc3,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
781, 0x776cdff4dc0d6797,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
782, 0x56612e39b652c1f2,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
783, 0x5f096a29294eda04,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
784, 0x7978abc3aabd8b23,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
785, 0x79dd875e0485b979,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
786, 0x8a98aa4d5735d778,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
787, 0xcca43940f69d2388,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
788, 0xb2d4b156f144f93a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
789, 0xbd528a676e9a862,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
790, 0x2a394939c8e7ec5e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
791, 0xb1da900c6efe4abc,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
792, 0x9869af479de4c034,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
793, 0x78dbdfb88ac7c1db,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
794, 0x18cb169143088041,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
795, 0xe69e5461c51a3e13,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
796, 0x5389fa16ea98183c,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
797, 0xed7c80d1be1ea520,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
798, 0x87246fc359758ced,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
799, 0xab323eba95fae4ed,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
800, 0xbc4c0dde7f8a1828,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
801, 0xdb739f7955610b1a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
802, 0xecd8c68c3434cc,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
803, 0x138c2eb88c477f44,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
804, 0x28a65f96727aae41,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
805, 0xdee879f2cf5629d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
806, 0x684f0c90ef20070f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
807, 0xa24a819ef5621800,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
808, 0x8d0054f870e4fdcb,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
809, 0x99e8c6e695b600b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
810, 0x50b705245891f7c3,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
811, 0xc02eed3a6e58e51a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
812, 0x443d64e95443606c,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
813, 0xca24959cfbd2d120,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
814, 0xe072609ea48815bc,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
815, 0xbcc715026590315b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
816, 0x3e76df24d7aa5938,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
817, 0xd8ff04940d9b79ae,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
818, 0x54474ce790059bcd,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
819, 0x278390dd6aa70e81,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
820, 0xf4df619fe35414e4,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
821, 0x757d71270264e615,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
822, 0x1e8a373699c11b23,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
823, 0xef68c82046e67dd6,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
824, 0xe280006599972620,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
825, 0x234e095183b0f4d6,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
826, 0xe3b7560ed9839749,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
827, 0xcd5ec4086572332e,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
828, 0xc41c0d4aaa279108,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
829, 0x4b9cd6126bc16a6d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
830, 0x4a7252734f3e3dd0,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
831, 0xb3132df156cc103a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
832, 0xf9e4abbf7b64464a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
833, 0xf936df27fb3c47b7,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
834, 0x9142960873f6d71a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
835, 0x4ba6aa3235cdb10d,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
836, 0x3237a2e765ba7766,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
837, 0xd62f0b94c8e99e54,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
838, 0x26b682f90a3ae41b,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
839, 0x40ad5e82072b6f81,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
840, 0xd0198101f5484000,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
841, 0xe4fac60ba11c332,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
842, 0x472d0b0a95ef9d38,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
843, 0x8512557aec5a3d8f,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
844, 0xef83169d3efd4de9,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
845, 0x53fe89283e7a7676,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
846, 0x2f50933053d69fc4,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
847, 0x76f5e4362e2e53a2,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
848, 0x8676fdccce28874a,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
849, 0x2737764c1fb1f821,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
850, 0x4a6f70afc066ab55,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
851, 0x27f8e151e310fca4,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
852, 0xd606960ccbe85161,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
853, 0xcce51d7ddd270a32,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
854, 0xb4235999794875c2,,,,,,False,False,False,0,0,skip,,,,,,,partial,,,,0
