Company,Category,Country,Stand,NEC Profile,Relevant,LinkedIn Search,Apollo Search,Contact Name,Contact Title,Contact Email,Contact LinkedIn,AI Message,Status,Notes,enrichment_status,score,Email,Website,Title,Fair,Phone,email_is_business,website_ok,title_valid,tier1_passes,tier2_points,outreach_category,company_name,description,phone,address,linkedin_url,industry
innocent drinks,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=innocent%20drinks,https://app.apollo.io/#/companies?q_organization_name=innocent%20drinks,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Instanta,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Instanta,https://app.apollo.io/#/companies?q_organization_name=Instanta,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
INSTANTA SP. Z O.O.,,,,,,https://www.linkedin.com/search/results/companies/?keywords=INSTANTA%20SP.%20Z%20O.O.,https://app.apollo.io/#/companies?q_organization_name=INSTANTA%20SP.%20Z%20O.O.,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Integrity Foods,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Integrity%20Foods,https://app.apollo.io/#/companies?q_organization_name=Integrity%20Foods,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Interfood Technology,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Interfood%20Technology,https://app.apollo.io/#/companies?q_organization_name=Interfood%20Technology,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Interprofession Du Gruyere,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Interprofession%20Du%20Gruyere,https://app.apollo.io/#/companies?q_organization_name=Interprofession%20Du%20Gruyere,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
INTERTEK,,,,,,https://www.linkedin.com/search/results/companies/?keywords=INTERTEK,https://app.apollo.io/#/companies?q_organization_name=INTERTEK,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Irish Black Butter,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Irish%20Black%20Butter,https://app.apollo.io/#/companies?q_organization_name=Irish%20Black%20Butter,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
ISLAND DELIGHT,,,,,,https://www.linkedin.com/search/results/companies/?keywords=ISLAND%20DELIGHT,https://app.apollo.io/#/companies?q_organization_name=ISLAND%20DELIGHT,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Isle of Skye Sea Salt Co.,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Isle%20of%20Skye%20Sea%20Salt%20Co.,https://app.apollo.io/#/companies?q_organization_name=Isle%20of%20Skye%20Sea%20Salt%20Co.,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
iSqueeze Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=iSqueeze%20Ltd,https://app.apollo.io/#/companies?q_organization_name=iSqueeze%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
It's a Wrap,,,,,,https://www.linkedin.com/search/results/companies/?keywords=It's%20a%20Wrap,https://app.apollo.io/#/companies?q_organization_name=It's%20a%20Wrap,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
IT'S GIVING,,,,,,https://www.linkedin.com/search/results/companies/?keywords=IT'S%20GIVING,https://app.apollo.io/#/companies?q_organization_name=IT'S%20GIVING,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Itsu (Grocery),,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Itsu%20(Grocery),https://app.apollo.io/#/companies?q_organization_name=Itsu%20(Grocery),,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Jaimin Food,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Jaimin%20Food,https://app.apollo.io/#/companies?q_organization_name=Jaimin%20Food,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
JDM Distributors,,,,,,https://www.linkedin.com/search/results/companies/?keywords=JDM%20Distributors,https://app.apollo.io/#/companies?q_organization_name=JDM%20Distributors,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
JDM Shopfitters / BCC,,,,,,https://www.linkedin.com/search/results/companies/?keywords=JDM%20Shopfitters%20/%20BCC,https://app.apollo.io/#/companies?q_organization_name=JDM%20Shopfitters%20/%20BCC,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
JET,,,,,,https://www.linkedin.com/search/results/companies/?keywords=JET,https://app.apollo.io/#/companies?q_organization_name=JET,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
"Jiangsu Junqi Biotech Co., LTD",,,,,,"https://www.linkedin.com/search/results/companies/?keywords=Jiangsu%20Junqi%20Biotech%20Co.,%20LTD","https://app.apollo.io/#/companies?q_organization_name=Jiangsu%20Junqi%20Biotech%20Co.,%20LTD",,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Jimmys,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Jimmys,https://app.apollo.io/#/companies?q_organization_name=Jimmys,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Jolly's,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Jolly's,https://app.apollo.io/#/companies?q_organization_name=Jolly's,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Jordon Group,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Jordon%20Group,https://app.apollo.io/#/companies?q_organization_name=Jordon%20Group,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Jörg Geiger - Non-alcoholic Wines,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Jörg%20Geiger%20-%20Non-alcoholic%20Wines,https://app.apollo.io/#/companies?q_organization_name=Jörg%20Geiger%20-%20Non-alcoholic%20Wines,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Josephnoblett.com,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Josephnoblett.com,https://app.apollo.io/#/companies?q_organization_name=Josephnoblett.com,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Josh's Chocolate,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Josh's%20Chocolate,https://app.apollo.io/#/companies?q_organization_name=Josh's%20Chocolate,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Joypots Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Joypots%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Joypots%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Juggle Confectionery,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Juggle%20Confectionery,https://app.apollo.io/#/companies?q_organization_name=Juggle%20Confectionery,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Jumi Cheese - artisan Swiss cheese,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Jumi%20Cheese%20-%20artisan%20Swiss%20cheese,https://app.apollo.io/#/companies?q_organization_name=Jumi%20Cheese%20-%20artisan%20Swiss%20cheese,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Jurassea (Jurassic Drinks),,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Jurassea%20(Jurassic%20Drinks),https://app.apollo.io/#/companies?q_organization_name=Jurassea%20(Jurassic%20Drinks),,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Just Crisps Ltd / Just Oil Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Just%20Crisps%20Ltd%20/%20Just%20Oil%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Just%20Crisps%20Ltd%20/%20Just%20Oil%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Just Desserts,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Just%20Desserts,https://app.apollo.io/#/companies?q_organization_name=Just%20Desserts,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Just Gourmet Foods Ltd,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Just%20Gourmet%20Foods%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Just%20Gourmet%20Foods%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Kanegrade Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Kanegrade%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Kanegrade%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
KAUNO GRUDAI,,,,,,https://www.linkedin.com/search/results/companies/?keywords=KAUNO%20GRUDAI,https://app.apollo.io/#/companies?q_organization_name=KAUNO%20GRUDAI,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Kefla UK Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Kefla%20UK%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Kefla%20UK%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Kellanova,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Kellanova,https://app.apollo.io/#/companies?q_organization_name=Kellanova,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
KELSIUS,,,,,,https://www.linkedin.com/search/results/companies/?keywords=KELSIUS,https://app.apollo.io/#/companies?q_organization_name=KELSIUS,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Kerry Dairy Ireland,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Kerry%20Dairy%20Ireland,https://app.apollo.io/#/companies?q_organization_name=Kerry%20Dairy%20Ireland,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Kershaws Frozen Foods,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Kershaws%20Frozen%20Foods,https://app.apollo.io/#/companies?q_organization_name=Kershaws%20Frozen%20Foods,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Kersia UK,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Kersia%20UK,https://app.apollo.io/#/companies?q_organization_name=Kersia%20UK,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Kervan Gida UK Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Kervan%20Gida%20UK%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Kervan%20Gida%20UK%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Kim & Deum,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Kim%20&%20Deum,https://app.apollo.io/#/companies?q_organization_name=Kim%20&%20Deum,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Kin Vodka/Sloemotion Distillery,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Kin%20Vodka/Sloemotion%20Distillery,https://app.apollo.io/#/companies?q_organization_name=Kin%20Vodka/Sloemotion%20Distillery,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Kite Packaging,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Kite%20Packaging,https://app.apollo.io/#/companies?q_organization_name=Kite%20Packaging,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Kohlico Brands UK,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Kohlico%20Brands%20UK,https://app.apollo.io/#/companies?q_organization_name=Kohlico%20Brands%20UK,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
KTC Food Group.,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=KTC%20Food%20Group.,https://app.apollo.io/#/companies?q_organization_name=KTC%20Food%20Group.,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Kuchenmeister,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Kuchenmeister,https://app.apollo.io/#/companies?q_organization_name=Kuchenmeister,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Kursat's,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Kursat's,https://app.apollo.io/#/companies?q_organization_name=Kursat's,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Kylemark Uniform,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Kylemark%20Uniform,https://app.apollo.io/#/companies?q_organization_name=Kylemark%20Uniform,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
La Tua Pasta,,,,,,https://www.linkedin.com/search/results/companies/?keywords=La%20Tua%20Pasta,https://app.apollo.io/#/companies?q_organization_name=La%20Tua%20Pasta,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Labelling- solutions,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Labelling-%20solutions,https://app.apollo.io/#/companies?q_organization_name=Labelling-%20solutions,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Laila's Fine Foods Ltd,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Laila's%20Fine%20Foods%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Laila's%20Fine%20Foods%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Lajthiza Natural Mineral Water,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Lajthiza%20Natural%20Mineral%20Water,https://app.apollo.io/#/companies?q_organization_name=Lajthiza%20Natural%20Mineral%20Water,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Lakeland Dairies,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Lakeland%20Dairies,https://app.apollo.io/#/companies?q_organization_name=Lakeland%20Dairies,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Lakes Ice Cream,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Lakes%20Ice%20Cream,https://app.apollo.io/#/companies?q_organization_name=Lakes%20Ice%20Cream,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Lakrids by Bülow,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Lakrids%20by%20Bülow,https://app.apollo.io/#/companies?q_organization_name=Lakrids%20by%20Bülow,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Lancashire Farm,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Lancashire%20Farm,https://app.apollo.io/#/companies?q_organization_name=Lancashire%20Farm,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Langtins,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Langtins,https://app.apollo.io/#/companies?q_organization_name=Langtins,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Lavazza,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Lavazza,https://app.apollo.io/#/companies?q_organization_name=Lavazza,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Law Print & Packaging/Postumia,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Law%20Print%20&%20Packaging/Postumia,https://app.apollo.io/#/companies?q_organization_name=Law%20Print%20&%20Packaging/Postumia,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Leclerc Foods UK Ltd,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Leclerc%20Foods%20UK%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Leclerc%20Foods%20UK%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Leigh's Bees - Natural English Honey,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Leigh's%20Bees%20-%20Natural%20English%20Honey,https://app.apollo.io/#/companies?q_organization_name=Leigh's%20Bees%20-%20Natural%20English%20Honey,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Lemon Fresh UK Ltd,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Lemon%20Fresh%20UK%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Lemon%20Fresh%20UK%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
LEO&NINÉ WINES,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=LEO&NINÉ%20WINES,https://app.apollo.io/#/companies?q_organization_name=LEO&NINÉ%20WINES,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Léonce Blanc,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Léonce%20Blanc,https://app.apollo.io/#/companies?q_organization_name=Léonce%20Blanc,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Less Is More Candy,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Less%20Is%20More%20Candy,https://app.apollo.io/#/companies?q_organization_name=Less%20Is%20More%20Candy,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Liberation,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Liberation,https://app.apollo.io/#/companies?q_organization_name=Liberation,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Liberty Packaging System (LPS),,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Liberty%20Packaging%20System%20(LPS),https://app.apollo.io/#/companies?q_organization_name=Liberty%20Packaging%20System%20(LPS),,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Licensing Matters,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Licensing%20Matters,https://app.apollo.io/#/companies?q_organization_name=Licensing%20Matters,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Lightspeed,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Lightspeed,https://app.apollo.io/#/companies?q_organization_name=Lightspeed,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
LINEAGE,,,,,,https://www.linkedin.com/search/results/companies/?keywords=LINEAGE,https://app.apollo.io/#/companies?q_organization_name=LINEAGE,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Lipton's,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Lipton's,https://app.apollo.io/#/companies?q_organization_name=Lipton's,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Lishman's Of Ilkley,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Lishman's%20Of%20Ilkley,https://app.apollo.io/#/companies?q_organization_name=Lishman's%20Of%20Ilkley,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Lister's Crisps,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Lister's%20Crisps,https://app.apollo.io/#/companies?q_organization_name=Lister's%20Crisps,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
LitFood,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=LitFood,https://app.apollo.io/#/companies?q_organization_name=LitFood,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Little Jack's Sausage Rolls,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Little%20Jack's%20Sausage%20Rolls,https://app.apollo.io/#/companies?q_organization_name=Little%20Jack's%20Sausage%20Rolls,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Little Sutton Spice Company,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Little%20Sutton%20Spice%20Company,https://app.apollo.io/#/companies?q_organization_name=Little%20Sutton%20Spice%20Company,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Llaeth y Llan,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Llaeth%20y%20Llan,https://app.apollo.io/#/companies?q_organization_name=Llaeth%20y%20Llan,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Lockdown Liquor & Co.,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Lockdown%20Liquor%20&%20Co.,https://app.apollo.io/#/companies?q_organization_name=Lockdown%20Liquor%20&%20Co.,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Lodge Farm Kitchen,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Lodge%20Farm%20Kitchen,https://app.apollo.io/#/companies?q_organization_name=Lodge%20Farm%20Kitchen,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Logistics Reply,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Logistics%20Reply,https://app.apollo.io/#/companies?q_organization_name=Logistics%20Reply,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
LOKO Studio,,,,,,https://www.linkedin.com/search/results/companies/?keywords=LOKO%20Studio,https://app.apollo.io/#/companies?q_organization_name=LOKO%20Studio,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
London Coffee Factory,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=London%20Coffee%20Factory,https://app.apollo.io/#/companies?q_organization_name=London%20Coffee%20Factory,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
London Smoke & Cure,,,,,,https://www.linkedin.com/search/results/companies/?keywords=London%20Smoke%20&%20Cure,https://app.apollo.io/#/companies?q_organization_name=London%20Smoke%20&%20Cure,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Longo & Co.,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Longo%20&%20Co.,https://app.apollo.io/#/companies?q_organization_name=Longo%20&%20Co.,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Lottie Shaw's,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Lottie%20Shaw's,https://app.apollo.io/#/companies?q_organization_name=Lottie%20Shaw's,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
LP Wholesale Ltd,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=LP%20Wholesale%20Ltd,https://app.apollo.io/#/companies?q_organization_name=LP%20Wholesale%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
LSF Wholesale,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=LSF%20Wholesale,https://app.apollo.io/#/companies?q_organization_name=LSF%20Wholesale,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Lucky Dip,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Lucky%20Dip,https://app.apollo.io/#/companies?q_organization_name=Lucky%20Dip,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
LUMBERJAXE AS SEEN ON DRAGONS DEN,,,,,,https://www.linkedin.com/search/results/companies/?keywords=LUMBERJAXE%20AS%20SEEN%20ON%20DRAGONS%20DEN,https://app.apollo.io/#/companies?q_organization_name=LUMBERJAXE%20AS%20SEEN%20ON%20DRAGONS%20DEN,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Lumina Intelligence,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Lumina%20Intelligence,https://app.apollo.io/#/companies?q_organization_name=Lumina%20Intelligence,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Luscombe Drinks,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Luscombe%20Drinks,https://app.apollo.io/#/companies?q_organization_name=Luscombe%20Drinks,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
LYONS COFFEE / ROYAL EMERALD FOODS,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=LYONS%20COFFEE%20/%20ROYAL%20EMERALD%20FOODS,https://app.apollo.io/#/companies?q_organization_name=LYONS%20COFFEE%20/%20ROYAL%20EMERALD%20FOODS,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Mach 1 Laundry Box,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Mach%201%20Laundry%20Box,https://app.apollo.io/#/companies?q_organization_name=Mach%201%20Laundry%20Box,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
MACMILLAN CANCER SUPPORT,,,,,,https://www.linkedin.com/search/results/companies/?keywords=MACMILLAN%20CANCER%20SUPPORT,https://app.apollo.io/#/companies?q_organization_name=MACMILLAN%20CANCER%20SUPPORT,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
MADIC UK,,,,,,https://www.linkedin.com/search/results/companies/?keywords=MADIC%20UK,https://app.apollo.io/#/companies?q_organization_name=MADIC%20UK,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Mahalo Supplies,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Mahalo%20Supplies,https://app.apollo.io/#/companies?q_organization_name=Mahalo%20Supplies,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Mai Chai,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Mai%20Chai,https://app.apollo.io/#/companies?q_organization_name=Mai%20Chai,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
ManiLife,,,,,,https://www.linkedin.com/search/results/companies/?keywords=ManiLife,https://app.apollo.io/#/companies?q_organization_name=ManiLife,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Manning Impex,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Manning%20Impex,https://app.apollo.io/#/companies?q_organization_name=Manning%20Impex,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Maras Gourmet,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Maras%20Gourmet,https://app.apollo.io/#/companies?q_organization_name=Maras%20Gourmet,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Marco Beverage Systems,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Marco%20Beverage%20Systems,https://app.apollo.io/#/companies?q_organization_name=Marco%20Beverage%20Systems,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Margaret's Country Kitchen,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Margaret's%20Country%20Kitchen,https://app.apollo.io/#/companies?q_organization_name=Margaret's%20Country%20Kitchen,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Marigold Health Foods,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Marigold%20Health%20Foods,https://app.apollo.io/#/companies?q_organization_name=Marigold%20Health%20Foods,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Marimba World Chocolate Ltd,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Marimba%20World%20Chocolate%20Ltd,https://app.apollo.io/#/companies?q_organization_name=Marimba%20World%20Chocolate%20Ltd,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
MarketMan,,,,,,https://www.linkedin.com/search/results/companies/?keywords=MarketMan,https://app.apollo.io/#/companies?q_organization_name=MarketMan,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Mary Mary,,,,,,https://www.linkedin.com/search/results/companies/?keywords=Mary%20Mary,https://app.apollo.io/#/companies?q_organization_name=Mary%20Mary,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
MAY AND RAEBURN LIMITED,,,,,,https://www.linkedin.com/search/results/companies/?keywords=MAY%20AND%20RAEBURN%20LIMITED,https://app.apollo.io/#/companies?q_organization_name=MAY%20AND%20RAEBURN%20LIMITED,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
Maynard House - Fruit Juices,,,,,YES,https://www.linkedin.com/search/results/companies/?keywords=Maynard%20House%20-%20Fruit%20Juices,https://app.apollo.io/#/companies?q_organization_name=Maynard%20House%20-%20Fruit%20Juices,,,,,,New,,partial,0,,,,,,False,False,False,0,0,skip,,,,,,
